svy,CountryName,Beta2018,Beta2020,Beta2020high,Beta2020low,GQ2018,GQ2020,GQ2020high,GQ2020low,type,2018,2020,CountryCode,poorBeta2018,poorGQ2018,poorBeta2020,poorGQ2020,poorBeta2020high,poorGQ2020high,poorBeta2020low,poorGQ2020low
MLI_3,Mali,0.418234566461743,0.408189480346587,0.396253603502014,0.420339237973773,0.427402840915173,0.416337990598619,0.40318186203215,0.429719912612273,3,19107.706,20284.18,MLI,7991.50313498845,8166.6878277719,8279.78889345664,8445.07474214069,8037.67941908348,8178.21346219531,8526.23676412286,8716.51605701162
MLT_3,Malta,0.000859318373575816,0.000846361533542796,0.000838678842280626,0.000854353544141318,0,0,0,0,3,432.089,434.363,MLT,0.371302016720001,0,0.367628134794249,0,0.36429105796954,0,0.371099568493856,0
MMR_3,Myanmar,0.01396552539414,0.00888054265085508,0.00801758473485961,0.00985964102465846,0,0,0,0,3,53855.735,54808.276,MMR,752.123634762577,0,486.727232637837,0,439.429997001572,0,540.389926540404,0
MNE_3,Montenegro,0.0121307283141481,0.0111037644868024,0.0103852959851464,0.0118785021223108,0.0203023883022268,0.018574232105641,0.0173042223293174,0.0198866335491343,3,629.219,629.397,MNE,7.63288473909996,12.7746484651389,6.98867605669994,11.6905659645941,6.53647413716321,10.8912256214054,7.47629360027603,12.5165874959245
MNG_3,Mongolia,0.00345603999259461,0.00269964086192073,0.0024567476305657,0.00297448174627911,0,0,0,0,3,3121.772,3209.404,MNG,10.7889688797621,0,8.66423818081182,0,7.88469567252809,0,9.54631361443517,0
MOZ_3,Mozambique,0.575293440255312,0.571710966818363,0.562284506276096,0.581178168808684,0.581593002695748,0.578056250780813,0.568748286584874,0.587401846448724,3,30528.673,32309.195,MOZ,17562.9453165995,17755.2625983866,18471.521110573,18676.5321274462,18166.9597587531,18375.7992971866,18777.3987857827,18978.4808002719
MRT_3,Mauritania,0.0529797373595955,0.0519945148454399,0.0484016810383519,0.0558389515915948,0.0601024619528294,0.0590099212918211,0.0549559931740557,0.0632312775461327,3,4540.068,4783.767,MRT,240.531610234704,272.869264233258,248.729644298625,282.289714148411,231.542364495794,262.896666598273,267.120533938469,302.483698893031
MUS_3,Mauritius,0.00235569520754929,0.00220308430984265,0.00209940362692131,0.00231536849876436,0,0,0,0,3,1268.315,1274.114,MUS,2.98776356716288,0,2.80698056235085,0,2.67487955271122,0,2.95004341943465,0
MWI_3,Malawi,0.710225774585337,0.710980506491449,0.700674727165053,0.721132762026845,0.700092692770595,0.700870109450604,0.690276313996826,0.711351927925886,3,19164.728,20283.691,MWI,13611.2837885173,13417.086031736,14421.308900696,14216.2327312322,14212.2696573252,14001.3514577306,14627.2341149291,14428.8426983029
MYS_3,Malaysia,3.18744817878299e-05,2.69578184613721e-05,2.53633063618958e-05,2.87064935544589e-05,0,0,0,0,3,32042.458,32869.323,MYS,1.0213367439583,0,0.886085242382201,0,0.833674709157109,0,0.943563008838927,0
NAM_3,Namibia,0.194888741010952,0.200040643303575,0.196057627171158,0.204102364943426,0.144559298306803,0.151666908259719,0.14617065153988,0.157279184866935,3,2587.801,2696.537,NAM,504.333278876883,374.090696717643,539.416996171893,408.975429797937,528.676645799232,394.154570191394,550.369578857451,424.10914132353
NER_3,Niger,0.399897958439992,0.383426498948527,0.371538767119638,0.395528707651696,0.402785036638648,0.38504343908769,0.372271267549862,0.398074542446761,3,22311.375,24074.693,NER,8922.27331248909,8986.68799683361,9230.8752502506,9269.80258770034,8944.68175600378,8962.31647898378,9522.23220940132,9583.52240052124
NGA_3,Nigeria,0.475821424209561,0.491127396742432,0.481146163581188,0.50125119312941,0.484727074893977,0.501111208400301,0.490432693941025,0.511917269548326,3,195875.237,206152.701,NGA,93201.6342367253,94946.0306751746,101247.239373551,103305.429113096,99189.5811980497,101104.024514649,103334.2873431,105533.127805932
NIC_3,Nicaragua,0.0222018829241686,0.0286498873901421,0.026625356576008,0.0308348456458663,0.00891018912354792,0.0203709314014938,0.0169579734429918,0.023901701595674,3,6284.757,6416.568,NIC,139.533439120849,55.9983734655416,183.833950631189,130.71146656102,170.843410994203,108.811989739151,197.853883856205,153.366893604351
NLD_3,Netherlands,0.00241731115412008,0.00242175482641354,0.00240878740790257,0.00243519969587703,0,0,0,0,3,17084.459,17181.248,NLD,41.2984533028072,0,41.608770267808,0,41.3859738344512,0,41.8397699043878,0
NOR_3,Norway,0.00308495480344938,0.00309378668918589,0.00308158854463885,0.00310641536473247,0,0,0,0,3,5353.363,5449.693,NOR,16.5148829014582,0,16.8601876635495,0,16.7937115205985,0,16.929010068275,0
NPL_3,Nepal,0.0584297482956033,0.040659237449298,0.0362108359420006,0.0454982067228497,0.0529346009764213,0.0314945924017984,0.025596088042476,0.037618849525886,3,29624.035,30260.244,NPL,1730.92490855014,1568.13647203654,1230.3584460697,953.034050758964,1095.74873104891,774.543869610805,1376.78683699587,1138.3555656526
PAK_3,Pakistan,0.0253814717893422,0.0239648357253153,0.0205184169719505,0.027951434732625,0.0110732752792631,0.00823260329481745,0.000805829336879355,0.0159701439669032,3,200813.818,208362.334,PAK,5096.9502564771,2223.66668659384,4993.36910565329,1715.36443740425,4275.26525026082,167.904481437855,5824.02617953842,3327.57647125997
PAN_3,Panama,0.012272428047182,0.0118617513430615,0.0110761771723656,0.0126987546199751,0.00754114744219233,0.00692953883448699,0.00573045680149823,0.00816597002740464,3,4162.618,4289.33,PAN,51.0854298929045,31.3909160835238,50.8789658883342,29.7230788089301,47.5093790307428,24.5798202723704,54.4691491540977,35.0265402176475
PER_3,Peru,0.0204636095027329,0.02025826659012,0.0189396293194141,0.0216680599494742,0.0165489859481484,0.0162527144912086,0.0143124931106838,0.0182577529143374,3,32551.815,33312.178,PER,666.127630765205,538.699529021728,674.846982621531,541.41331811432,630.92030314234,476.780318126873,721.810269951556,608.205514962425
PHL_3,Philippines,0.0624124120835799,0.0441364429101344,0.038448510897042,0.0500211797587307,0.0441395047251765,0.0423854298135084,0.0483251169775489,0.0362691994535947,3,106512.074,109703.396,PHL,6647.67545436475,4701.39019361135,4841.91767460186,4649.82559146152,4217.93221654851,5301.42944453437,5487.49329145922,3978.85435026068
PNG_3,Papua New Guinea,0.320067207229428,0.323929612539748,0.315764970014669,0.332281532533757,0.310889391041687,0.314906708288747,0.306425212672155,0.323623632586549,3,8418.346,8755.675,PNG,2694.43649371103,2617.17446151823,2836.22241027396,2757.22079309607,2764.73545383319,2682.95957396327,2909.3491073675,2833.54334924723
POL_3,Poland,0.00250152867344473,0.00243560084630919,0.00240418599203762,0.00246841422109604,0,0,0,0,3,38104.832,37942.231,POL,95.3203298447942,0,92.4121299344587,0,91.2201802768556,0,93.6571425805109,0
PRT_3,Portugal,0.00254789959823653,0.00252553975240972,0.00248288249111736,0.00257029127392747,0,0,0,0,3,10291.196,10218.413,PRT,26.2209341537733,0,25.8070082380403,0,25.371118724706,0,26.264297767287,0
PRY_3,Paraguay,0.0113357998338933,0.0111336377399597,0.0104203183800267,0.0119062016078576,0,0,0,0,3,6896.908,7066.33,PRY,78.1819685607775,0,78.6739583710095,0,73.6334083783344,0,84.1331496076527,0
PSE_3,West Bank and Gaza,0,0,0,0,0,0,0,0,3,5052.776,5322.629,PSE,0,0,0,0,0,0,0,0
ROU_3,Romania,0.0246568926439174,0.0233283642442754,0.0226754855900263,0.0240143159637351,0.0327990301554919,0.0309550356504114,0.0300270495829433,0.0319142762624538,3,19580.634,19388.362,ROU,482.797590437839,642.22580502965,452.298770835867,600.167436913082,439.640523145214,582.175307106053,465.598251087275,618.765541144461
RUS_3,Russian Federation,9.48920531319828e-05,9.23949600888179e-05,8.74962977697259e-05,9.77383784895397e-05,0,0,0,0,3,143964.709,143786.842,RUS,13.6611068155584,0,13.2851795278872,0,12.5808163430005,0,14.0534927852116,0
RWA_3,Rwanda,0.509569879743382,0.465125600677631,0.454653684628111,0.475712240136167,0.52107865502423,0.474508453446207,0.463492146894657,0.485630916933583,3,12501.156,13087.173,RWA,6370.21255957325,6514.08555472809,6087.17920279707,6209.97422021296,5950.13142581553,6065.80191055178,6225.72838487956,6355.53582405843
SDN_3,Sudan,0.152775533245273,0.210812813915541,0.199340032161969,0.2227308365842,0.161296284094215,0.214333607141924,0.203858856492173,0.225239490336322,3,41511.526,43541.203,SDN,6341.94552047501,6695.65489088037,9179.04352569778,9332.34309828875,8679.50480639082,8876.25985387356,9697.96857007249,9807.19837235033
SEN_3,Senegal,0.311597656321946,0.295126715048611,0.286498941816325,0.30395419923647,0.309043881346234,0.291416890397176,0.282221817743965,0.3008524203605,3,16294.27,17200.154,SEN,5077.256343477,5035.6444445035,5076.22494835023,5012.41539303255,4927.82592007784,4854.25872735612,5228.05903581397,5174.70796147333
SLB_3,Solomon Islands,0.244473019296351,0.248746331926733,0.238790696898706,0.258977718640124,0.239871164626942,0.244057386139256,0.234318470014068,0.25411736157089,3,623.281,647.297,SLB,152.375387940049,149.507139359845,161.012754417179,157.977613875782,154.568501730442,151.673642684696,167.635500342596,164.489405792752
SLE_3,Sierra Leone,0.399978875129611,0.394801466901267,0.381541215480524,0.408255703733452,0.401389796869042,0.395985735524145,0.382172338203338,0.410040393636574,3,7719.729,8046.931,SLE,3087.72852172543,3098.62045519406,3176.94016285328,3186.46989074705,3070.23583462791,3075.31443563093,3285.20547829953,3299.56675480635
SLV_3,El Salvador,0.0112071985559009,0.0108346343696763,0.00995286344211875,0.0118062572517191,0,0,0,0,3,6411.558,6479.066,SLV,71.8556035586747,0,70.1983111670013,0,64.4852591304746,0,76.4935199468668,0
SOM_3,Somalia,0,0,0,0,0,0,0,0,3,15181.925,16105.174,SOM,0,0,0,0,0,0,0,0
SRB_3,Serbia,0.000620337774887966,0.000521266685436321,0.000495413297443929,0.000549358124336582,0,0,0,0,3,8762.027,8703.942,SRB,5.43541633268828,0,4.53707499656998,0,4.31204860698071,0,4.7815812514544,0
SSD_3,South Sudan,0.728590256430423,0.718213800383586,0.709862552767513,0.726583466065237,0.74138170511139,0.731798636450317,0.724027855581904,0.739534528176904,3,12919.053,13610.007,SSD,9412.69613810823,9577.94954156442,9774.89485071721,9959.78456467927,9661.23431220372,9854.02418266471,9888.80605923214,10065.0701052294
STP_3,Sao Tome and Principe,0,0,0,0,0,0,0,0,3,208.818,218.011,STP,0,0,0,0,0,0,0,0
SUR_3,Suriname,0.225066473174456,0.224965253905934,0.221615873486993,0.228407953628816,0.219133398816735,0.219036653409743,0.215838315565261,0.222330186978286,3,568.301,577.752,SUR,127.905501771517,124.533729680949,129.974125374661,126.548864580786,128.039014138857,124.701018494461,131.963152024956,128.451710187079
SVK_3,Slovak Republic,0.00939534037775294,0.0093169582349287,0.00924026815822353,0.0093967146602472,0.00380818581917002,0.00359740424458021,0.00339007902788829,0.00381187148903141,3,5449.816,5451.4,SVK,51.202876316124,20.7539120082859,50.7904661218903,19.6108894989046,50.3723978377397,18.4806768126302,51.2252502988716,20.7800362353058
SVN_3,Slovenia,0.000769452237494054,0.000763510496810928,0.000756538227188532,0.00077076766025087,0,0,0,0,3,2081.26,2082.055,SVN,1.60143016380688,0,1.58967084743768,0,1.57515419860902,0,1.60478066086363,0
SWE_3,Sweden,0.003360448430987,0.00337213491326947,0.00335347494706076,0.00339148580827035,0,0,0,0,3,9982.709,10121.686,SWE,33.5463787960499,0,34.1316907417508,0,33.9428204230156,0,34.3275544247687,0
SWZ_3,Eswatini,0.302736990988316,0.302571533000412,0.296863837708374,0.308387863208083,0.295708724947982,0.295482455576571,0.287655728624544,0.303415280492039,3,1391.385,1439.295,SWZ,421.223708206279,411.444684261748,435.489694589828,425.28642089908,427.274637294475,414.021451930664,443.861109576078,436.70409613579
SYC_3,Seychelles,0.00926914973150472,0.00923586810409969,0.00909772392535444,0.00938049233530078,0,0,0,0,3,95.235,96.112,SYC,0.882747474679852,0,0.887677755221229,0,0.874400441913666,0,0.901577879330428,0
SYR_3,Syrian Arab Republic,0.000461893875209653,0,0,0,0,0,0,0,3,18284.407,18924.442,SYR,8.44545560514051,0,0,0,0,0,0,0
TCD_3,Chad,0.422535890549434,0.42431203161927,0.41510039946014,0.433692429424269,0.419465615448138,0.421364861272292,0.411524028414974,0.431408370022811,3,15353.184,16285.093,TCD,6487.27127420933,6440.13277564851,6909.96089593876,6861.96595275138,6759.94860954553,6701.7070744725,7062.72154657016,7025.5254267999
TGO_3,Togo,0.443811588059892,0.434037974193996,0.425256198576697,0.442978470771594,0.454541694545785,0.443959326811703,0.434430380634591,0.453640646104674,3,7990.926,8384.291,TGO,3546.46555812908,3632.20904502997,3639.10068069295,3722.28418815342,3565.47171842082,3642.39073048118,3714.06040568404,3803.4551863696
THA_3,Thailand,7.62485856809155e-11,5.20995836268899e-11,3.77608524157493e-11,7.2662007722716e-11,0,0,0,0,3,69183.173,69410.868,THA,5.2751190941681e-06,0,3.61627732198101e-06,0,2.62101354259706e-06,0,5.04353302665642e-06,0
TJK_3,Tajikistan,0.0271691528320904,0.0211531170955307,0.0193747011323128,0.0231022411604649,0.0216054713314508,0.011952180187273,0.00878693255245134,0.0152382742337289,3,9107.211,9475.246,TJK,247.435207533095,196.765586169973,200.430988146958,113.249847510737,183.580059405142,83.2583475198844,218.899418146731,144.386396980042
TKM_3,Turkmenistan,0.00169516241665223,0.0012080575761228,0.00109908829713983,0.00133138884574583,0,0,0,0,3,5851.466,6031.195,TKM,9.91918524551837,0,7.28603081282397,0,6.62881584226827,0,8.029865749518,0
TLS_3,Timor-Leste,0.342776116190449,0.32369326009961,0.308659348511727,0.339072646728511,0.340311293512052,0.318589703215377,0.303566765689411,0.334097263767095,3,1324.094,1381.4,TLS,453.867798791076,450.604141871547,447.149869501601,440.099816021721,426.3820240341,419.347130123352,468.394954190765,461.521960167865
TON_3,Tonga,0.00121502288671019,0.00118431375945174,0.00101473400472794,0.00138791990919757,0,0,0,0,3,109.008,111.037,TON,0.132447214834505,0,0.131502646908242,0,0.112673019682976,0,0.15411046295757,0
TTO_3,Trinidad and Tobago,0.00347045108413159,0.00362052878744918,0.00345070570768976,0.00380378419328853,0,0,0,0,3,1372.598,1377.729,TTO,4.76353421717686,0,4.98810750580357,0,4.7541373239497,0,5.24058379283521,0
TUN_3,Tunisia,0.00178911916345131,0.00180937829812917,0.00166820431240734,0.00196742566812661,0,0,0,0,3,11659.174,11903.136,TUN,20.8596516334133,0,21.53727595808,0,19.8568628063711,0,23.4185352976019,0
TUR_3,Turkey,0.000163227700901061,0.000169628761151961,0.000151155630679342,0.000191056525434187,0,0,0,0,3,81916.871,83835.75,TUR,13.3711025183388,0,14.2209544127455,0,12.6722456647256,0,16.0173671021692,0
TUV_3,Tuvalu,0.0106775768161728,0.00824515996902699,0.00739073535362486,0.00921167467949689,0,0,0,0,3,11.287,11.499,TUV,0.120517809524142,0,0.0948110944838413,0,0.0849860658313322,0,0.105925047139535,0
TWN_3,"Taiwan, China",0,0,0,0,0,0,0,0,3,23694.089,23817.905,TWN,0,0,0,0,0,0,0,0
TZA_3,Tanzania,0.475799496820556,0.456190412698463,0.444448230478635,0.468058057791162,0.485046987669165,0.464626978294412,0.452379894783947,0.476990872886154,3,59091.392,62774.619,TZA,28115.6545800262,28662.1016867778,28637.1793485987,29166.781539553,27900.0683335205,28397.9755383224,29382.1662477202,29942.9203119058
UGA_3,Uganda,0.395126372135893,0.380268428554292,0.370252698766846,0.390444633444031,0.401585164299685,0.385477341937369,0.374608551152624,0.396511974659279,3,44270.563,47187.703,UGA,17492.4669506035,17778.4013159946,17943.9936668966,18189.79032457,17471.3743843584,17676.9170530503,18424.1854009008,18710.4892961656
UKR_3,Ukraine,0.000706998496057433,0.000682122319437104,0.000656749213226918,0.000709366442297621,0,0,0,0,3,44009.214,43579.234,UKR,31.1144481106697,0,29.7263681753723,0,28.6206276425318,0,30.9136461806355,0
URY_3,Uruguay,4.1748589234229e-05,4.00387059790146e-05,3.70435019788733e-05,4.33825731009232e-05,0,0,0,0,3,3469.551,3494.387,URY,0.144848859526208,0,0.139910733669891,0,0.129444331749449,0,0.151595499470416,0
USA_3,United States,0.00524996635740959,0.00523040980842607,0.00518485603412068,0.00527774896526916,0,0,0,0,3,326766.748,331431.534,USA,1715.51443372014,0,1733.5227462553,0,1718.42478895777,0,1749.21243562607,0
UZB_3,Uzbekistan,0.184916039789428,0.160917807942991,0.152650817330944,0.169512401649335,0.182576278981866,0.160021278700995,0.152254342532135,0.168092919004797,3,32364.996,33235.825,UZB,5984.80688812068,5909.08053894296,5348.23610417685,5318.43921518251,5073.47585091822,5060.29868388811,5633.88451654701,5586.7068397826
VEN_3,"Venezuela, Republica Bolivariana de",0.157838689535844,0.271794285715168,0.264098425865329,0.279774058642161,0.160838520230958,0.267761590811363,0.260374077479074,0.275455797112247,3,32381.221,33172.392,VEN,5111.00948821056,5208.14766891163,9016.06658910355,8882.29245293812,8760.77650938763,8637.23096477421,9280.77474470874,9137.52768047992
VNM_3,Vietnam,0.0129742550795277,0.0100770246201872,0.00953311859246143,0.0106654573853241,0.00138347000282825,0,0,0,3,96491.146,98360.145,VNM,1251.90074111995,133.492606029521,991.177602810184,0,937.678927056702,0,1049.0559349118,0
VUT_3,Vanuatu,0.144086493832382,0.147141700210364,0.139680018814326,0.154882453628407,0.145322298004199,0.148201463954998,0.141166711156886,0.155491679902566,3,282.117,293.934,VUT,40.64924938051,40.9978907460507,43.2499485096332,43.5614491061483,41.05670665017,41.4936960771881,45.5252191248122,45.7042914404809
WSM_3,Samoa,0.00533421633036317,0.00615260721160043,0.00544519389709099,0.00696621747976911,0,0,0,0,3,197.695,200.117,WSM,1.05454789743115,0,1.23124129736384,0,1.08967586710416,0,1.39405854339896,0
XKX_3,Kosovo,0.00404094483325632,0.00367147162180288,0.0035116182440827,0.00384420916411634,0,0,0,0,,,,,,,,,,,,
YEM_3,"Yemen, Republic of",0.433855484718379,0.446141965489342,0.433648505870337,0.45880775158983,0.437283390153928,0.450421961846542,0.437062204130007,0.463979772911863,3,28915.284,30245.305,YEM,12545.0545555896,12644.1734147836,13493.6998195246,13623.149614747,13115.8313228426,13219.0796678843,13876.7803831986,14033.20974555
ZAF_3,South Africa,0.267057561555559,0.272254846124653,0.268685623394029,0.275897287919422,0.214947703459085,0.22475037084905,0.218029714556808,0.23155738310697,3,57398.421,58721.229,ZAF,15328.6823493994,12337.6587761277,15987.1391656455,13197.617994462,15777.5500203285,12802.972797295,16201.0278243953,13597.3341200651
ZMB_3,Zambia,0.538822411032923,0.550777324394286,0.543568695636194,0.558079241651189,0.564858530704796,0.576926950478084,0.569664777065763,0.584237288993706,3,17609.178,18679.273,ZMB,9488.2197462679,9946.69441199921,10288.1200045704,10776.5760090376,10153.4680600424,10640.9238892955,10424.5145104355,10913.1278178933
ZWE_3,Zimbabwe,0.324426098511307,0.357553559906568,0.34809744796012,0.367166636563821,0.327429956100858,0.365648191617175,0.354793640180604,0.376634364745166,3,16913.261,17680.465,ZWE,5487.10327933344,5537.90830675235,6321.71320155348,6464.83005420075,6154.52474524822,6272.91653743576,6491.67686693437,6659.07070367414
