CountryCode,DisplayName,region,Level,ProjYear,PovertyLine,variable,value
ARM,Armenia,ECA,National,2018,1.9,HeadCount,0.02081727
ARM,Armenia,ECA,National,2018,3.2,HeadCount,0.1302014
ARM,Armenia,ECA,National,2018,5.5,HeadCount,0.5035146
ARM,Armenia,ECA,National,2018,2.87782,HeadCount,0.09399795
ARM,Armenia,ECA,National,2019,1.9,HeadCount,0.01714488
ARM,Armenia,ECA,National,2019,3.2,HeadCount,0.1101139
ARM,Armenia,ECA,National,2019,5.5,HeadCount,0.4570687
ARM,Armenia,ECA,National,2019,2.913124,HeadCount,0.08024421
ARM,Armenia,ECA,National,2020,1.9,HeadCount,0.01836389
ARM,Armenia,ECA,National,2020,3.2,HeadCount,0.1119985
ARM,Armenia,ECA,National,2020,5.5,HeadCount,0.4638047
ARM,Armenia,ECA,National,2020,2.879717,HeadCount,0.07919393
ARM,Armenia,ECA,National,2021,1.9,HeadCount,0.01517009
ARM,Armenia,ECA,National,2021,3.2,HeadCount,0.1018133
ARM,Armenia,ECA,National,2021,5.5,HeadCount,0.43822
ARM,Armenia,ECA,National,2021,2.947928,HeadCount,0.07689673
AUS,Australia,OHI,National,2018,1.9,HeadCount,0.004984838
AUS,Australia,OHI,National,2018,3.2,HeadCount,0.007444149
AUS,Australia,OHI,National,2018,5.5,HeadCount,0.007444149
AUS,Australia,OHI,National,2018,2.87782,HeadCount,0.004984838
AUS,Australia,OHI,National,2019,1.9,HeadCount,0.004984838
AUS,Australia,OHI,National,2019,3.2,HeadCount,0.007444149
AUS,Australia,OHI,National,2019,5.5,HeadCount,0.007444149
AUS,Australia,OHI,National,2019,2.913124,HeadCount,0.004984838
AUS,Australia,OHI,National,2020,1.9,HeadCount,0.004984838
AUS,Australia,OHI,National,2020,3.2,HeadCount,0.007444149
AUS,Australia,OHI,National,2020,5.5,HeadCount,0.007444149
AUS,Australia,OHI,National,2020,2.879717,HeadCount,0.004984838
AUS,Australia,OHI,National,2021,1.9,HeadCount,0.004984838
AUS,Australia,OHI,National,2021,3.2,HeadCount,0.007444149
AUS,Australia,OHI,National,2021,5.5,HeadCount,0.007444149
AUS,Australia,OHI,National,2021,2.947928,HeadCount,0.004984838
AUT,Austria,OHI,National,2018,1.9,HeadCount,0.003180896
AUT,Austria,OHI,National,2018,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2018,5.5,HeadCount,0.00682883
AUT,Austria,OHI,National,2018,2.87782,HeadCount,0.003928304
AUT,Austria,OHI,National,2019,1.9,HeadCount,0.003180896
AUT,Austria,OHI,National,2019,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2019,5.5,HeadCount,0.00682883
AUT,Austria,OHI,National,2019,2.913124,HeadCount,0.003928304
AUT,Austria,OHI,National,2020,1.9,HeadCount,0.003180896
AUT,Austria,OHI,National,2020,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2020,5.5,HeadCount,0.00682883
AUT,Austria,OHI,National,2020,2.879717,HeadCount,0.003982924
AUT,Austria,OHI,National,2021,1.9,HeadCount,0.003180896
AUT,Austria,OHI,National,2021,3.2,HeadCount,0.003982924
AUT,Austria,OHI,National,2021,5.5,HeadCount,0.00682883
AUT,Austria,OHI,National,2021,2.947928,HeadCount,0.003982924
AZE,Azerbaijan,ECA,National,2018,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2018,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2018,5.5,HeadCount,8.66141e-05
AZE,Azerbaijan,ECA,National,2018,2.87782,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,5.5,HeadCount,0
AZE,Azerbaijan,ECA,National,2019,2.913124,HeadCount,0
AZE,Azerbaijan,ECA,National,2020,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2020,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2020,5.5,HeadCount,8.66141e-05
AZE,Azerbaijan,ECA,National,2020,2.879717,HeadCount,0
AZE,Azerbaijan,ECA,National,2021,1.9,HeadCount,0
AZE,Azerbaijan,ECA,National,2021,3.2,HeadCount,0
AZE,Azerbaijan,ECA,National,2021,5.5,HeadCount,8.66141e-05
AZE,Azerbaijan,ECA,National,2021,2.947928,HeadCount,0
BDI,Burundi,SSA,National,2018,1.9,HeadCount,0.7818653
BDI,Burundi,SSA,National,2018,3.2,HeadCount,0.9226947
BDI,Burundi,SSA,National,2018,5.5,HeadCount,0.9771712
BDI,Burundi,SSA,National,2018,2.87782,HeadCount,0.9018432
BDI,Burundi,SSA,National,2019,1.9,HeadCount,0.7865297
BDI,Burundi,SSA,National,2019,3.2,HeadCount,0.924029
BDI,Burundi,SSA,National,2019,5.5,HeadCount,0.9783231
BDI,Burundi,SSA,National,2019,2.913124,HeadCount,0.9063414
BDI,Burundi,SSA,National,2020,1.9,HeadCount,0.8174517
BDI,Burundi,SSA,National,2020,3.2,HeadCount,0.9369961
BDI,Burundi,SSA,National,2020,5.5,HeadCount,0.9836541
BDI,Burundi,SSA,National,2020,2.879717,HeadCount,0.9220746
BDI,Burundi,SSA,National,2021,1.9,HeadCount,0.8134154
BDI,Burundi,SSA,National,2021,3.2,HeadCount,0.9342746
BDI,Burundi,SSA,National,2021,5.5,HeadCount,0.9830973
BDI,Burundi,SSA,National,2021,2.947928,HeadCount,0.9227764
BEL,Belgium,OHI,National,2018,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2018,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2018,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2018,2.87782,HeadCount,0.001942868
BEL,Belgium,OHI,National,2019,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2019,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2019,5.5,HeadCount,0.00303386
BEL,Belgium,OHI,National,2019,2.913124,HeadCount,0.001969349
BEL,Belgium,OHI,National,2020,1.9,HeadCount,0.001335979
BEL,Belgium,OHI,National,2020,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2020,5.5,HeadCount,0.003197668
BEL,Belgium,OHI,National,2020,2.879717,HeadCount,0.001969349
BEL,Belgium,OHI,National,2021,1.9,HeadCount,0.001314533
BEL,Belgium,OHI,National,2021,3.2,HeadCount,0.002020924
BEL,Belgium,OHI,National,2021,5.5,HeadCount,0.003197668
BEL,Belgium,OHI,National,2021,2.947928,HeadCount,0.002020924
BEN,Benin,SSA,National,2018,1.9,HeadCount,0.4512338
BEN,Benin,SSA,National,2018,3.2,HeadCount,0.7198444
BEN,Benin,SSA,National,2018,5.5,HeadCount,0.8983982
BEN,Benin,SSA,National,2018,2.87782,HeadCount,0.6708525
BEN,Benin,SSA,National,2019,1.9,HeadCount,0.4394135
BEN,Benin,SSA,National,2019,3.2,HeadCount,0.7095656
BEN,Benin,SSA,National,2019,5.5,HeadCount,0.8964359
BEN,Benin,SSA,National,2019,2.913124,HeadCount,0.6676274
BEN,Benin,SSA,National,2020,1.9,HeadCount,0.4360678
BEN,Benin,SSA,National,2020,3.2,HeadCount,0.7060983
BEN,Benin,SSA,National,2020,5.5,HeadCount,0.8954494
BEN,Benin,SSA,National,2020,2.879717,HeadCount,0.6594325
BEN,Benin,SSA,National,2021,1.9,HeadCount,0.4246349
BEN,Benin,SSA,National,2021,3.2,HeadCount,0.6977735
BEN,Benin,SSA,National,2021,5.5,HeadCount,0.893363
BEN,Benin,SSA,National,2021,2.947928,HeadCount,0.660805
BFA,Burkina Faso,SSA,National,2018,1.9,HeadCount,0.3481708
BFA,Burkina Faso,SSA,National,2018,3.2,HeadCount,0.7133407
BFA,Burkina Faso,SSA,National,2018,5.5,HeadCount,0.9044036
BFA,Burkina Faso,SSA,National,2018,2.87782,HeadCount,0.6534905
BFA,Burkina Faso,SSA,National,2019,1.9,HeadCount,0.3237661
BFA,Burkina Faso,SSA,National,2019,3.2,HeadCount,0.6984148
BFA,Burkina Faso,SSA,National,2019,5.5,HeadCount,0.8984559
BFA,Burkina Faso,SSA,National,2019,2.913124,HeadCount,0.6455904
BFA,Burkina Faso,SSA,National,2020,1.9,HeadCount,0.3428152
BFA,Burkina Faso,SSA,National,2020,3.2,HeadCount,0.7069744
BFA,Burkina Faso,SSA,National,2020,5.5,HeadCount,0.9027451
BFA,Burkina Faso,SSA,National,2020,2.879717,HeadCount,0.6498785
BFA,Burkina Faso,SSA,National,2021,1.9,HeadCount,0.3075252
BFA,Burkina Faso,SSA,National,2021,3.2,HeadCount,0.6880003
BFA,Burkina Faso,SSA,National,2021,5.5,HeadCount,0.8934269
BFA,Burkina Faso,SSA,National,2021,2.947928,HeadCount,0.6408518
BGD,Bangladesh,SAS,National,2018,1.9,HeadCount,0.0783727
BGD,Bangladesh,SAS,National,2018,3.2,HeadCount,0.4048386
BGD,Bangladesh,SAS,National,2018,5.5,HeadCount,0.7795677
BGD,Bangladesh,SAS,National,2018,2.87782,HeadCount,0.3216777
BGD,Bangladesh,SAS,National,2019,1.9,HeadCount,0.06296751
BGD,Bangladesh,SAS,National,2019,3.2,HeadCount,0.3646365
BGD,Bangladesh,SAS,National,2019,5.5,HeadCount,0.7539178
BGD,Bangladesh,SAS,National,2019,2.913124,HeadCount,0.2952002
BGD,Bangladesh,SAS,National,2020,1.9,HeadCount,0.06198379
BGD,Bangladesh,SAS,National,2020,3.2,HeadCount,0.3621667
BGD,Bangladesh,SAS,National,2020,5.5,HeadCount,0.752313
BGD,Bangladesh,SAS,National,2020,2.879717,HeadCount,0.2842638
BGD,Bangladesh,SAS,National,2021,1.9,HeadCount,0.04612186
BGD,Bangladesh,SAS,National,2021,3.2,HeadCount,0.3156369
BGD,Bangladesh,SAS,National,2021,5.5,HeadCount,0.7163665
BGD,Bangladesh,SAS,National,2021,2.947928,HeadCount,0.2558304
BGR,Bulgaria,ECA,National,2018,1.9,HeadCount,0.01328792
BGR,Bulgaria,ECA,National,2018,3.2,HeadCount,0.02903497
BGR,Bulgaria,ECA,National,2018,5.5,HeadCount,0.06791006
BGR,Bulgaria,ECA,National,2018,2.87782,HeadCount,0.02210587
BGR,Bulgaria,ECA,National,2019,1.9,HeadCount,0.009885809
BGR,Bulgaria,ECA,National,2019,3.2,HeadCount,0.02646166
BGR,Bulgaria,ECA,National,2019,5.5,HeadCount,0.06349889
BGR,Bulgaria,ECA,National,2019,2.913124,HeadCount,0.02112086
BGR,Bulgaria,ECA,National,2020,1.9,HeadCount,0.01066106
BGR,Bulgaria,ECA,National,2020,3.2,HeadCount,0.02783527
BGR,Bulgaria,ECA,National,2020,5.5,HeadCount,0.06610538
BGR,Bulgaria,ECA,National,2020,2.879717,HeadCount,0.02112086
BGR,Bulgaria,ECA,National,2021,1.9,HeadCount,0.009839119
BGR,Bulgaria,ECA,National,2021,3.2,HeadCount,0.02304629
BGR,Bulgaria,ECA,National,2021,5.5,HeadCount,0.06118835
BGR,Bulgaria,ECA,National,2021,2.947928,HeadCount,0.02058317
BIH,Bosnia and Herzegovina,ECA,National,2018,1.9,HeadCount,0.0005898651
BIH,Bosnia and Herzegovina,ECA,National,2018,3.2,HeadCount,0.002420837
BIH,Bosnia and Herzegovina,ECA,National,2018,5.5,HeadCount,0.02182315
BIH,Bosnia and Herzegovina,ECA,National,2018,2.87782,HeadCount,0.001989795
BIH,Bosnia and Herzegovina,ECA,National,2019,1.9,HeadCount,0.0005898651
BIH,Bosnia and Herzegovina,ECA,National,2019,3.2,HeadCount,0.002420837
BIH,Bosnia and Herzegovina,ECA,National,2019,5.5,HeadCount,0.02038736
BIH,Bosnia and Herzegovina,ECA,National,2019,2.913124,HeadCount,0.001989795
BIH,Bosnia and Herzegovina,ECA,National,2020,1.9,HeadCount,0.0005898651
BIH,Bosnia and Herzegovina,ECA,National,2020,3.2,HeadCount,0.003126422
BIH,Bosnia and Herzegovina,ECA,National,2020,5.5,HeadCount,0.0228843
BIH,Bosnia and Herzegovina,ECA,National,2020,2.879717,HeadCount,0.001989795
BIH,Bosnia and Herzegovina,ECA,National,2021,1.9,HeadCount,0.0005898651
BIH,Bosnia and Herzegovina,ECA,National,2021,3.2,HeadCount,0.002420837
BIH,Bosnia and Herzegovina,ECA,National,2021,5.5,HeadCount,0.02058068
BIH,Bosnia and Herzegovina,ECA,National,2021,2.947928,HeadCount,0.001989795
BLR,Belarus,ECA,National,2018,1.9,HeadCount,0
BLR,Belarus,ECA,National,2018,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2018,5.5,HeadCount,0.004409214
BLR,Belarus,ECA,National,2018,2.87782,HeadCount,0
BLR,Belarus,ECA,National,2019,1.9,HeadCount,0
BLR,Belarus,ECA,National,2019,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2019,5.5,HeadCount,0.004127431
BLR,Belarus,ECA,National,2019,2.913124,HeadCount,0
BLR,Belarus,ECA,National,2020,1.9,HeadCount,0
BLR,Belarus,ECA,National,2020,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2020,5.5,HeadCount,0.005829472
BLR,Belarus,ECA,National,2020,2.879717,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2021,1.9,HeadCount,0
BLR,Belarus,ECA,National,2021,3.2,HeadCount,0.0002201219
BLR,Belarus,ECA,National,2021,5.5,HeadCount,0.004409214
BLR,Belarus,ECA,National,2021,2.947928,HeadCount,0.0002201219
BLZ,Belize,LAC,National,2018,1.9,HeadCount,0.1391808
BLZ,Belize,LAC,National,2018,3.2,HeadCount,0.2841973
BLZ,Belize,LAC,National,2018,5.5,HeadCount,0.533162
BLZ,Belize,LAC,National,2018,2.87782,HeadCount,0.2431018
BLZ,Belize,LAC,National,2019,1.9,HeadCount,0.1463285
BLZ,Belize,LAC,National,2019,3.2,HeadCount,0.2945839
BLZ,Belize,LAC,National,2019,5.5,HeadCount,0.5562586
BLZ,Belize,LAC,National,2019,2.913124,HeadCount,0.2596452
BLZ,Belize,LAC,National,2020,1.9,HeadCount,0.1963346
BLZ,Belize,LAC,National,2020,3.2,HeadCount,0.3930041
BLZ,Belize,LAC,National,2020,5.5,HeadCount,0.6287532
BLZ,Belize,LAC,National,2020,2.879717,HeadCount,0.358858
BLZ,Belize,LAC,National,2021,1.9,HeadCount,0.2023821
BLZ,Belize,LAC,National,2021,3.2,HeadCount,0.4285509
BLZ,Belize,LAC,National,2021,5.5,HeadCount,0.6593459
BLZ,Belize,LAC,National,2021,2.947928,HeadCount,0.3743286
BOL,Bolivia,LAC,National,2018,1.9,HeadCount,0.0448496
BOL,Bolivia,LAC,National,2018,3.2,HeadCount,0.1064477
BOL,Bolivia,LAC,National,2018,5.5,HeadCount,0.2309369
BOL,Bolivia,LAC,National,2018,2.87782,HeadCount,0.09151205
BOL,Bolivia,LAC,National,2019,1.9,HeadCount,0.04479956
BOL,Bolivia,LAC,National,2019,3.2,HeadCount,0.1045575
BOL,Bolivia,LAC,National,2019,5.5,HeadCount,0.2275265
BOL,Bolivia,LAC,National,2019,2.913124,HeadCount,0.09213457
BOL,Bolivia,LAC,National,2020,1.9,HeadCount,0.04632012
BOL,Bolivia,LAC,National,2020,3.2,HeadCount,0.1111184
BOL,Bolivia,LAC,National,2020,5.5,HeadCount,0.2381938
BOL,Bolivia,LAC,National,2020,2.879717,HeadCount,0.09371515
BOL,Bolivia,LAC,National,2021,1.9,HeadCount,0.04576891
BOL,Bolivia,LAC,National,2021,3.2,HeadCount,0.109716
BOL,Bolivia,LAC,National,2021,5.5,HeadCount,0.2362974
BOL,Bolivia,LAC,National,2021,2.947928,HeadCount,0.09561378
BRA,Brazil,LAC,National,2018,1.9,HeadCount,0.04441416
BRA,Brazil,LAC,National,2018,3.2,HeadCount,0.09175606
BRA,Brazil,LAC,National,2018,5.5,HeadCount,0.1991707
BRA,Brazil,LAC,National,2018,2.87782,HeadCount,0.07830068
BRA,Brazil,LAC,National,2019,1.9,HeadCount,0.04428117
BRA,Brazil,LAC,National,2019,3.2,HeadCount,0.09138679
BRA,Brazil,LAC,National,2019,5.5,HeadCount,0.1985186
BRA,Brazil,LAC,National,2019,2.913124,HeadCount,0.07927691
BRA,Brazil,LAC,National,2020,1.9,HeadCount,0.04632471
BRA,Brazil,LAC,National,2020,3.2,HeadCount,0.09583146
BRA,Brazil,LAC,National,2020,5.5,HeadCount,0.2082404
BRA,Brazil,LAC,National,2020,2.879717,HeadCount,0.08174507
BRA,Brazil,LAC,National,2021,1.9,HeadCount,0.04636456
BRA,Brazil,LAC,National,2021,3.2,HeadCount,0.09605244
BRA,Brazil,LAC,National,2021,5.5,HeadCount,0.2085312
BRA,Brazil,LAC,National,2021,2.947928,HeadCount,0.0843555
BTN,Bhutan,SAS,National,2018,1.9,HeadCount,0.007489954
BTN,Bhutan,SAS,National,2018,3.2,HeadCount,0.0793282
BTN,Bhutan,SAS,National,2018,5.5,HeadCount,0.3125969
BTN,Bhutan,SAS,National,2018,2.87782,HeadCount,0.05465832
BTN,Bhutan,SAS,National,2019,1.9,HeadCount,0.005584995
BTN,Bhutan,SAS,National,2019,3.2,HeadCount,0.06086637
BTN,Bhutan,SAS,National,2019,5.5,HeadCount,0.2724113
BTN,Bhutan,SAS,National,2019,2.913124,HeadCount,0.04354466
BTN,Bhutan,SAS,National,2020,1.9,HeadCount,0.005288874
BTN,Bhutan,SAS,National,2020,3.2,HeadCount,0.05833357
BTN,Bhutan,SAS,National,2020,5.5,HeadCount,0.2689406
BTN,Bhutan,SAS,National,2020,2.879717,HeadCount,0.04026096
BTN,Bhutan,SAS,National,2021,1.9,HeadCount,0.003872365
BTN,Bhutan,SAS,National,2021,3.2,HeadCount,0.05398299
BTN,Bhutan,SAS,National,2021,5.5,HeadCount,0.2571719
BTN,Bhutan,SAS,National,2021,2.947928,HeadCount,0.03936239
BWA,Botswana,SSA,National,2018,1.9,HeadCount,0.1472884
BWA,Botswana,SSA,National,2018,3.2,HeadCount,0.3684931
BWA,Botswana,SSA,National,2018,5.5,HeadCount,0.5931678
BWA,Botswana,SSA,National,2018,2.87782,HeadCount,0.3154274
BWA,Botswana,SSA,National,2019,1.9,HeadCount,0.1449206
BWA,Botswana,SSA,National,2019,3.2,HeadCount,0.3647504
BWA,Botswana,SSA,National,2019,5.5,HeadCount,0.5898231
BWA,Botswana,SSA,National,2019,2.913124,HeadCount,0.3170793
BWA,Botswana,SSA,National,2020,1.9,HeadCount,0.1601661
BWA,Botswana,SSA,National,2020,3.2,HeadCount,0.3840633
BWA,Botswana,SSA,National,2020,5.5,HeadCount,0.6030314
BWA,Botswana,SSA,National,2020,2.879717,HeadCount,0.3311302
BWA,Botswana,SSA,National,2021,1.9,HeadCount,0.1518756
BWA,Botswana,SSA,National,2021,3.2,HeadCount,0.3724123
BWA,Botswana,SSA,National,2021,5.5,HeadCount,0.5948907
BWA,Botswana,SSA,National,2021,2.947928,HeadCount,0.3320013
CAF,Central African Republic,SSA,National,2018,1.9,HeadCount,0.7164539
CAF,Central African Republic,SSA,National,2018,3.2,HeadCount,0.8643733
CAF,Central African Republic,SSA,National,2018,5.5,HeadCount,0.9455178
CAF,Central African Republic,SSA,National,2018,2.87782,HeadCount,0.8408268
CAF,Central African Republic,SSA,National,2019,1.9,HeadCount,0.7111038
CAF,Central African Republic,SSA,National,2019,3.2,HeadCount,0.8608552
CAF,Central African Republic,SSA,National,2019,5.5,HeadCount,0.9432773
CAF,Central African Republic,SSA,National,2019,2.913124,HeadCount,0.8403078
CAF,Central African Republic,SSA,National,2020,1.9,HeadCount,0.7152696
CAF,Central African Republic,SSA,National,2020,3.2,HeadCount,0.8642391
CAF,Central African Republic,SSA,National,2020,5.5,HeadCount,0.9450791
CAF,Central African Republic,SSA,National,2020,2.879717,HeadCount,0.8398499
CAF,Central African Republic,SSA,National,2021,1.9,HeadCount,0.704683
CAF,Central African Republic,SSA,National,2021,3.2,HeadCount,0.8580038
CAF,Central African Republic,SSA,National,2021,5.5,HeadCount,0.9425151
CAF,Central African Republic,SSA,National,2021,2.947928,HeadCount,0.8395664
CAN,Canada,OHI,National,2018,1.9,HeadCount,0.002429948
CAN,Canada,OHI,National,2018,3.2,HeadCount,0.004964854
CAN,Canada,OHI,National,2018,5.5,HeadCount,0.00739849
CAN,Canada,OHI,National,2018,2.87782,HeadCount,0.004964854
CAN,Canada,OHI,National,2019,1.9,HeadCount,0.002429948
CAN,Canada,OHI,National,2019,3.2,HeadCount,0.004964854
CAN,Canada,OHI,National,2019,5.5,HeadCount,0.00739849
CAN,Canada,OHI,National,2019,2.913124,HeadCount,0.004964854
CAN,Canada,OHI,National,2020,1.9,HeadCount,0.002429948
CAN,Canada,OHI,National,2020,3.2,HeadCount,0.004964854
CAN,Canada,OHI,National,2020,5.5,HeadCount,0.00739849
CAN,Canada,OHI,National,2020,2.879717,HeadCount,0.004964854
CAN,Canada,OHI,National,2021,1.9,HeadCount,0.002429948
CAN,Canada,OHI,National,2021,3.2,HeadCount,0.004964854
CAN,Canada,OHI,National,2021,5.5,HeadCount,0.00739849
CAN,Canada,OHI,National,2021,2.947928,HeadCount,0.004964854
CHE,Switzerland,OHI,National,2018,1.9,HeadCount,0
CHE,Switzerland,OHI,National,2018,3.2,HeadCount,0.0002182594
CHE,Switzerland,OHI,National,2018,5.5,HeadCount,0.0006367268
CHE,Switzerland,OHI,National,2018,2.87782,HeadCount,0.0002182594
CHE,Switzerland,OHI,National,2019,1.9,HeadCount,0
CHE,Switzerland,OHI,National,2019,3.2,HeadCount,0.0002182594
CHE,Switzerland,OHI,National,2019,5.5,HeadCount,0.0006367268
CHE,Switzerland,OHI,National,2019,2.913124,HeadCount,0.0002182594
CHE,Switzerland,OHI,National,2020,1.9,HeadCount,0
CHE,Switzerland,OHI,National,2020,3.2,HeadCount,0.0002182594
CHE,Switzerland,OHI,National,2020,5.5,HeadCount,0.0006367268
CHE,Switzerland,OHI,National,2020,2.879717,HeadCount,0.0002182594
CHE,Switzerland,OHI,National,2021,1.9,HeadCount,0
CHE,Switzerland,OHI,National,2021,3.2,HeadCount,0.0002182594
CHE,Switzerland,OHI,National,2021,5.5,HeadCount,0.0006367268
CHE,Switzerland,OHI,National,2021,2.947928,HeadCount,0.0002182594
CHL,Chile,LAC,National,2018,1.9,HeadCount,0.002768941
CHL,Chile,LAC,National,2018,3.2,HeadCount,0.006706816
CHL,Chile,LAC,National,2018,5.5,HeadCount,0.03447358
CHL,Chile,LAC,National,2018,2.87782,HeadCount,0.00523514
CHL,Chile,LAC,National,2019,1.9,HeadCount,0.002782953
CHL,Chile,LAC,National,2019,3.2,HeadCount,0.006792997
CHL,Chile,LAC,National,2019,5.5,HeadCount,0.03540505
CHL,Chile,LAC,National,2019,2.913124,HeadCount,0.005493055
CHL,Chile,LAC,National,2020,1.9,HeadCount,0.003045653
CHL,Chile,LAC,National,2020,3.2,HeadCount,0.008067592
CHL,Chile,LAC,National,2020,5.5,HeadCount,0.04456377
CHL,Chile,LAC,National,2020,2.879717,HeadCount,0.006295451
CHL,Chile,LAC,National,2021,1.9,HeadCount,0.002975023
CHL,Chile,LAC,National,2021,3.2,HeadCount,0.007421323
CHL,Chile,LAC,National,2021,5.5,HeadCount,0.03897695
CHL,Chile,LAC,National,2021,2.947928,HeadCount,0.006056105
CHN,China,EAP,National,2018,1.9,HeadCount,0.00267689
CHN,China,EAP,National,2018,3.2,HeadCount,0.02876344
CHN,China,EAP,National,2018,5.5,HeadCount,0.1700388
CHN,China,EAP,National,2018,2.87782,HeadCount,0.01788924
CHN,China,EAP,National,2019,1.9,HeadCount,0.002116829
CHN,China,EAP,National,2019,3.2,HeadCount,0.0220972
CHN,China,EAP,National,2019,5.5,HeadCount,0.1466583
CHN,China,EAP,National,2019,2.913124,HeadCount,0.01430558
CHN,China,EAP,National,2020,1.9,HeadCount,0.001948754
CHN,China,EAP,National,2020,3.2,HeadCount,0.01999383
CHN,China,EAP,National,2020,5.5,HeadCount,0.1385223
CHN,China,EAP,National,2020,2.879717,HeadCount,0.01219539
CHN,China,EAP,National,2021,1.9,HeadCount,0.00151682
CHN,China,EAP,National,2021,3.2,HeadCount,0.01450071
CHN,China,EAP,National,2021,5.5,HeadCount,0.114749
CHN,China,EAP,National,2021,2.947928,HeadCount,0.009806627
CIV,Cote d'Ivoire,SSA,National,2018,1.9,HeadCount,0.2149993
CIV,Cote d'Ivoire,SSA,National,2018,3.2,HeadCount,0.4944328
