CountryCode,DisplayName,region,Level,ProjYear,EPL,LPL,UPL,p20,p80
CYP,Cyprus,OHI,National,2012,4.237799e-05,0.0002076882,0.0005901572,4.237799e-05,0.07469714
CYP,Cyprus,OHI,National,2013,0.0004647929,0.001391523,0.002410427,0.0009701857,0.1086767
CYP,Cyprus,OHI,National,2015,0,0.0007160795,0.001089696,0.0004528052,0.134373
CYP,Cyprus,OHI,National,2018,0.0003282886,0.0005130247,0.0005130247,0.0005130247,
CYP,Cyprus,OHI,National,2019,0.0003282886,0.0005130247,0.0005130247,0.0005130247,
CYP,Cyprus,OHI,National,2020,0.0003282886,0.0005130247,0.0005130247,0.0005130247,
CYP,Cyprus,OHI,National,2021,0.0003282886,0.0005130247,0.0005130247,0.0005130247,
CZE,Czech Republic,ECA,National,1981,0,0,0.007463214,0,0.4949703
CZE,Czech Republic,ECA,National,1984,0,0,0.007463214,0,0.4474563
CZE,Czech Republic,ECA,National,1987,0,0,0.004983046,0,0.3874964
CZE,Czech Republic,ECA,National,1990,0,0,0.004983046,0,0.259983
CZE,Czech Republic,ECA,National,1993,0.000161023,0.0003742641,0.003688331,0,0.3497982
CZE,Czech Republic,ECA,National,1996,0,0.002489164,0.01245812,0,0.2149874
CZE,Czech Republic,ECA,National,1999,0,0.001244582,0.01113317,0,0.1912204
CZE,Czech Republic,ECA,National,2002,0,0,0.007468753,0,0.2124987
CZE,Czech Republic,ECA,National,2005,4.932986e-05,0.0005779361,0.005730815,4.932986e-05,0.212668
CZE,Czech Republic,ECA,National,2008,0.0003277984,0.001376456,0.004673541,0.0003277984,0.181822
CZE,Czech Republic,ECA,National,2010,0.0003617833,0.001220069,0.007840724,0.0003617833,0.2178859
CZE,Czech Republic,ECA,National,2011,0.0004606084,0.001092854,0.005984606,0.0008235933,0.2320512
CZE,Czech Republic,ECA,National,2012,0.0003220716,0.002743985,0.00803418,0.001172828,0.2711037
CZE,Czech Republic,ECA,National,2013,0.0004569093,0.0005644064,0.00500971,0.0004569093,0.2807809
CZE,Czech Republic,ECA,National,2015,8.764511e-05,0.0002216525,0.003470562,0.0002216525,0.2454945
CZE,Czech Republic,ECA,National,2018,0,0.001187588,0.004449393,0.001187588,
CZE,Czech Republic,ECA,National,2019,0,0.001187588,0.004449393,0.001187588,
CZE,Czech Republic,ECA,National,2020,0,0.001187588,0.004705105,0.001187588,
CZE,Czech Republic,ECA,National,2021,0,0.001187588,0.003942743,0.001187588,
DEU,Germany,OHI,National,1981,0,0.002486047,0.002486047,0,0.04979962
DEU,Germany,OHI,National,1984,0,0,0.002486047,0,0.04225356
DEU,Germany,OHI,National,1987,0,0,0.002486047,0,0.03240908
DEU,Germany,OHI,National,1990,0,0,0.002486047,0,0.01994477
DEU,Germany,OHI,National,1993,0.001156454,0.001156454,0.004055562,0.001156454,0.01737571
DEU,Germany,OHI,National,1996,0.001595542,0.001595542,0.004124513,0.001595542,0.01823898
DEU,Germany,OHI,National,1999,0,0.001174199,0.002421857,0,0.01241645
DEU,Germany,OHI,National,2002,0,0,0.002372251,0,0.0172924
DEU,Germany,OHI,National,2005,0,0,0.002478031,0,0.029423
DEU,Germany,OHI,National,2008,0.00203592,0.00203592,0.00203592,0.00203592,0.03496697
DEU,Germany,OHI,National,2010,0,0.002484761,0.002484761,0,0.03735546
DEU,Germany,OHI,National,2011,0,0,0.002470753,0,0.03738191
DEU,Germany,OHI,National,2012,0,0,0.002451967,0,0.04748103
DEU,Germany,OHI,National,2013,0,0,0.002433182,0,0.05743269
DEU,Germany,OHI,National,2015,0,0,0.002450973,0,0.06987271
DEU,Germany,OHI,National,2018,0,0.002406784,0.004999123,0.002406784,
DEU,Germany,OHI,National,2019,0,0.002406784,0.004999123,0.002406784,
DEU,Germany,OHI,National,2020,0,0.002406784,0.004999123,0.002406784,
DEU,Germany,OHI,National,2021,0,0.002406784,0.004999123,0.002406784,
DJI,Djibouti,MNA,National,1981,0.03152447,0.1349365,0.3755012,0.005521222,0.8493112
DJI,Djibouti,MNA,National,1984,0.03735171,0.1494982,0.4005119,0.01012003,0.8588968
DJI,Djibouti,MNA,National,1987,0.0492874,0.1843506,0.4603556,0.01681328,0.8918752
DJI,Djibouti,MNA,National,1990,0.08767315,0.2744536,0.5787241,0.02914167,0.9298912
DJI,Djibouti,MNA,National,1993,0.1319218,0.3582262,0.6694557,0.05542957,0.9391373
DJI,Djibouti,MNA,National,1996,0.1745337,0.431508,0.7319864,0.1009148,0.9558673
DJI,Djibouti,MNA,National,1999,0.2004196,0.4704658,0.7655042,0.1283904,0.9617029
DJI,Djibouti,MNA,National,2002,0.2062797,0.4782376,0.7708592,0.1541688,0.9680844
DJI,Djibouti,MNA,National,2005,0.2025406,0.4651002,0.7563446,0.1952596,0.9711607
DJI,Djibouti,MNA,National,2008,0.186757,0.4229236,0.7217195,0.204363,0.9714736
DJI,Djibouti,MNA,National,2010,0.1855227,0.4087316,0.7087283,0.22316,0.9711625
DJI,Djibouti,MNA,National,2011,0.1855218,0.3963268,0.699014,0.2459529,0.9705457
DJI,Djibouti,MNA,National,2012,0.1832241,0.3873752,0.6855281,0.2540487,0.9701137
DJI,Djibouti,MNA,National,2013,0.2271002,0.4463388,0.7499704,0.3250956,0.978263
DJI,Djibouti,MNA,National,2015,0.1985201,0.4206427,0.7274686,0.3254499,0.9799921
DJI,Djibouti,MNA,National,2018,0.1653337,0.3877862,0.6929082,0.3325387,
DJI,Djibouti,MNA,National,2019,0.1553291,0.366609,0.6712985,0.316103,
DJI,Djibouti,MNA,National,2020,0.1572957,0.375482,0.6797613,0.3184732,
DJI,Djibouti,MNA,National,2021,0.144284,0.3500199,0.6530799,0.3075914,
DNK,Denmark,OHI,National,1981,0.007480515,0.007480515,0.01245447,0.004973955,0.04237653
DNK,Denmark,OHI,National,1984,0.004973955,0.007480515,0.01245447,0.004973955,0.03736341
DNK,Denmark,OHI,National,1987,0.004973955,0.007480515,0.01245447,0.004973955,0.02984373
DNK,Denmark,OHI,National,1990,0.004953294,0.007472779,0.01097922,0.004953294,0.02992979
DNK,Denmark,OHI,National,1993,0.003293013,0.00580301,0.00748841,0.003293013,0.01831246
DNK,Denmark,OHI,National,1996,0,0.001979031,0.002478951,0,0.007491198
DNK,Denmark,OHI,National,1999,0,0.0004947576,0.002494438,0,0.004991246
DNK,Denmark,OHI,National,2002,0.002288497,0.00245912,0.003584875,0.002288497,0.01311557
DNK,Denmark,OHI,National,2005,0.002548476,0.002781513,0.004622458,0.002548476,0.01914171
DNK,Denmark,OHI,National,2008,0.001482088,0.003646273,0.006590762,0.001752437,0.02395759
DNK,Denmark,OHI,National,2010,0.0005729401,0.001384813,0.002111302,0.0005729401,0.02516118
DNK,Denmark,OHI,National,2011,0,0,0.005894708,0,0.03101165
DNK,Denmark,OHI,National,2012,0,0,0.001669975,0,0.03626057
DNK,Denmark,OHI,National,2013,0.003109156,0.003109156,0.006419157,0.003109156,0.03693352
DNK,Denmark,OHI,National,2015,0.001754259,0.002556707,0.004220958,0.002012671,0.03990813
DNK,Denmark,OHI,National,2018,0.001409052,0.001710614,0.00220796,0.001425427,
DNK,Denmark,OHI,National,2019,0.001409052,0.001710614,0.00220796,0.001425427,
DNK,Denmark,OHI,National,2020,0.001409052,0.001710614,0.00220796,0.001710614,
DNK,Denmark,OHI,National,2021,0.001409052,0.001710614,0.00220796,0.001710614,
DOM,Dominican Republic,LAC,National,1981,0.05311564,0.1368844,0.2883021,0.01404435,0.7013773
DOM,Dominican Republic,LAC,National,1984,0.05017398,0.1309179,0.2785987,0.01870595,0.6825411
DOM,Dominican Republic,LAC,National,1987,0.08115862,0.1912067,0.3639387,0.03559816,0.7392991
DOM,Dominican Republic,LAC,National,1990,0.1349313,0.3095741,0.5541082,0.05706211,0.8808132
DOM,Dominican Republic,LAC,National,1993,0.05012317,0.161457,0.3805332,0.02193638,0.7553611
DOM,Dominican Republic,LAC,National,1996,0.04930328,0.134315,0.3195064,0.03238708,0.707875
DOM,Dominican Republic,LAC,National,1999,0.05276952,0.1265364,0.2978106,0.0353993,0.646868
DOM,Dominican Republic,LAC,National,2002,0.0562074,0.1398468,0.306065,0.04187326,0.6927311
DOM,Dominican Republic,LAC,National,2005,0.05636576,0.1639774,0.3678117,0.053944,0.790644
DOM,Dominican Republic,LAC,National,2008,0.03681013,0.1366616,0.3438751,0.04231157,0.825261
DOM,Dominican Republic,LAC,National,2010,0.02489895,0.1200157,0.3168745,0.03687018,0.8154322
DOM,Dominican Republic,LAC,National,2011,0.02892641,0.1043366,0.3095703,0.04824219,0.8226915
DOM,Dominican Republic,LAC,National,2012,0.02598818,0.1106006,0.3072636,0.05231408,0.8428051
DOM,Dominican Republic,LAC,National,2013,0.02165483,0.1004417,0.2977702,0.05318256,0.8376574
DOM,Dominican Republic,LAC,National,2015,0.01780836,0.06431907,0.2167712,0.04362423,0.7978148
DOM,Dominican Republic,LAC,National,2018,0.004349852,0.02598212,0.138435,0.01635358,
DOM,Dominican Republic,LAC,National,2019,0.00422371,0.02262797,0.1282901,0.01546231,
DOM,Dominican Republic,LAC,National,2020,0.00422371,0.02454424,0.1320999,0.01553628,
DOM,Dominican Republic,LAC,National,2021,0.00422371,0.02214968,0.1261919,0.01546231,
DZA,Algeria,MNA,National,1981,0.02666384,0.1718202,0.4600391,0,0.9121
DZA,Algeria,MNA,National,1984,0.01951212,0.1571343,0.4350536,0,0.9001624
DZA,Algeria,MNA,National,1987,0.03776078,0.1945389,0.4968906,0,0.9249105
DZA,Algeria,MNA,National,1990,0.05217595,0.2209099,0.533074,0.001789302,0.9269262
DZA,Algeria,MNA,National,1993,0.06132113,0.244493,0.5614337,0.01188219,0.9162652
DZA,Algeria,MNA,National,1996,0.06441018,0.2549576,0.5797504,0.02696071,0.9263197
DZA,Algeria,MNA,National,1999,0.05933232,0.2505766,0.5976025,0.02672861,0.9333087
DZA,Algeria,MNA,National,2002,0.03693748,0.1837142,0.524884,0.0214772,0.9361782
DZA,Algeria,MNA,National,2005,0.02103521,0.1280801,0.4547089,0.01949304,0.9464639
DZA,Algeria,MNA,National,2008,0.01100294,0.08111542,0.3817911,0.01333142,0.9570733
DZA,Algeria,MNA,National,2010,0.006456911,0.05280631,0.3248265,0.01003574,0.9593598
DZA,Algeria,MNA,National,2011,0.004826224,0.04061419,0.2958341,0.009299652,0.9594929
DZA,Algeria,MNA,National,2012,0.004264907,0.0347673,0.2740134,0.009182177,0.9600385
DZA,Algeria,MNA,National,2013,0.003904426,0.03041399,0.2534549,0.01041768,0.9593369
DZA,Algeria,MNA,National,2015,0.003464283,0.02521048,0.2257491,0.0113485,0.9586093
DZA,Algeria,MNA,National,2018,0.003301132,0.02332829,0.2146696,0.01452795,
DZA,Algeria,MNA,National,2019,0.003403986,0.02451137,0.2217081,0.01605586,
DZA,Algeria,MNA,National,2020,0.004091209,0.03266168,0.2643269,0.02010146,
DZA,Algeria,MNA,National,2021,0.00365791,0.02748605,0.2383478,0.01889537,
EAP,East Asia & Pacific,Aggregates,Regional,1981,0.806041760632514,0.936493211606745,0.971727995014231,0.462494525083046,0.994330250038657
EAP,East Asia & Pacific,Aggregates,Regional,1984,0.701553933405136,0.910036212972145,0.968610216700131,0.380371049645849,0.993773150416285
EAP,East Asia & Pacific,Aggregates,Regional,1987,0.59201100011921,0.865503014962291,0.961989553121384,0.346630305406312,0.994153527331996
EAP,East Asia & Pacific,Aggregates,Regional,1990,0.614418303651772,0.853000116924301,0.952493167599435,0.363368716000223,0.99121006690654
EAP,East Asia & Pacific,Aggregates,Regional,1993,0.53780520255969,0.796856880190603,0.932580934981504,0.33683248060229,0.986202393932214
EAP,East Asia & Pacific,Aggregates,Regional,1996,0.408971123057456,0.70507368673972,0.893618532761935,0.27640238707184,0.979672733560613
EAP,East Asia & Pacific,Aggregates,Regional,1999,0.385241773930362,0.67009091879602,0.869750999845655,0.269438591052744,0.974780498973131
EAP,East Asia & Pacific,Aggregates,Regional,2002,0.297242534469425,0.571150704840977,0.798642997935665,0.231845446353819,0.966912526494162
EAP,East Asia & Pacific,Aggregates,Regional,2005,0.188234376974587,0.451124990758294,0.715799436658528,0.180293381105472,0.958538229556381
EAP,East Asia & Pacific,Aggregates,Regional,2008,0.15265376955519,0.375866997326672,0.637330827130216,0.169721587322998,0.951515378695115
EAP,East Asia & Pacific,Aggregates,Regional,2010,0.111527386853196,0.30470240581892,0.560408537554776,0.148243736685138,0.939389650115417
EAP,East Asia & Pacific,Aggregates,Regional,2011,0.0845045826388426,0.263315685737415,0.522521104779052,0.137592139009464,0.934512345886232
EAP,East Asia & Pacific,Aggregates,Regional,2012,0.0715914303434897,0.234421316078785,0.481947445426975,0.129963946681616,0.924814314742538
EAP,East Asia & Pacific,Aggregates,Regional,2013,0.035320828645393,0.17360369017102,0.42291440537836,0.0945887335924231,0.916380144882019
EAP,East Asia & Pacific,Aggregates,Regional,2015,0.0228103472372835,0.123743807919776,0.34740542574906,0.0765786381552211,0.899350794116728
EAP,East Asia & Pacific,Aggregates,Regional,2018,0.013210593553053,0.0755678964830475,0.254410014303584,0.0554077320912096,
EAP,East Asia & Pacific,Aggregates,Regional,2019,0.0114502012572231,0.0683071927512224,0.238021773037188,0.0514407701027304,
EAP,East Asia & Pacific,Aggregates,Regional,2020,0.0115793490584316,0.0684754359891775,0.23769714388983,0.0498514219280335,
EAP,East Asia & Pacific,Aggregates,Regional,2021,0.00921996524792393,0.0582251355328205,0.213628583971995,0.0452925258892992,
ECA,Europe & Central Asia,Aggregates,Regional,1981,0.0242109693478551,0.0939032144907399,0.244024757729251,0.00644403867544752,0.688671651652579
ECA,Europe & Central Asia,Aggregates,Regional,1984,0.0235322368320086,0.0889032696698593,0.230719901052671,0.00940524330539174,0.659627680230518
ECA,Europe & Central Asia,Aggregates,Regional,1987,0.0235883206484677,0.0845604152388765,0.221344988520924,0.0118217164055117,0.657605921361376
ECA,Europe & Central Asia,Aggregates,Regional,1990,0.0283697814788307,0.0994521829478082,0.252381883480967,0.0109476827057636,0.690312753644915
ECA,Europe & Central Asia,Aggregates,Regional,1993,0.0513128865939246,0.153321394051839,0.3624065873461,0.0213828598329418,0.7620951451247
ECA,Europe & Central Asia,Aggregates,Regional,1996,0.0695102441190142,0.182813258526247,0.396085853119645,0.0439051317532358,0.770686168211887
ECA,Europe & Central Asia,Aggregates,Regional,1999,0.0787588150447175,0.212186812585636,0.446852180021592,0.0499959954473951,0.801893984380477
ECA,Europe & Central Asia,Aggregates,Regional,2002,0.0600677553665881,0.152541185149543,0.348941528616805,0.0441432486862793,0.770567126210808
ECA,Europe & Central Asia,Aggregates,Regional,2005,0.049093362401977,0.118109659220379,0.264567209248766,0.0473161702944644,0.739182508917512
ECA,Europe & Central Asia,Aggregates,Regional,2008,0.0283886923425498,0.075295473460038,0.170929017017008,0.0315923550148726,0.689430982365452
ECA,Europe & Central Asia,Aggregates,Regional,2010,0.0245552834495902,0.0702899453501822,0.163470207731971,0.0331678332190218,0.705056249266518
ECA,Europe & Central Asia,Aggregates,Regional,2011,0.0211137995646846,0.0660393801037234,0.153038901483425,0.033961379695187,0.700568268448694
ECA,Europe & Central Asia,Aggregates,Regional,2012,0.0197506453258115,0.0636691200503525,0.150044254097383,0.0347306090222048,0.703423175206098
ECA,Europe & Central Asia,Aggregates,Regional,2013,0.0166971106307754,0.058460777535148,0.140263627797538,0.0351816297282358,0.701423866473003
ECA,Europe & Central Asia,Aggregates,Regional,2015,0.0159642857200026,0.055955450814338,0.141188694218261,0.0378513955925719,0.723281759661398
ECA,Europe & Central Asia,Aggregates,Regional,2018,0.0117736031570975,0.0443789869214379,0.11984727425107,0.0348527722844444,
ECA,Europe & Central Asia,Aggregates,Regional,2019,0.0109158519667876,0.0419306097698302,0.116345703537548,0.0336618399419621,
ECA,Europe & Central Asia,Aggregates,Regional,2020,0.0114390522126794,0.0443472425431547,0.124303045547123,0.0341497797937923,
ECA,Europe & Central Asia,Aggregates,Regional,2021,0.0102833022130009,0.0403085575649273,0.11751017367658,0.0328125596742303,
ECU,Ecuador,LAC,National,1981,0.1625198,0.3361754,0.5874606,0.07540921,0.8872485
ECU,Ecuador,LAC,National,1984,0.1801789,0.3566538,0.6165708,0.0982592,0.8969124
ECU,Ecuador,LAC,National,1987,0.1710875,0.3456719,0.6053849,0.1062192,0.8960024
ECU,Ecuador,LAC,National,1990,0.1829353,0.3599024,0.6203737,0.1088877,0.8969998
ECU,Ecuador,LAC,National,1993,0.1771173,0.3563623,0.6161217,0.1115209,0.8727808
ECU,Ecuador,LAC,National,1996,0.1815579,0.3577388,0.6041118,0.1365424,0.8687354
ECU,Ecuador,LAC,National,1999,0.2184345,0.4031497,0.634451,0.1679262,0.8766714
ECU,Ecuador,LAC,National,2002,0.1577129,0.326266,0.5590313,0.1277987,0.8552789
ECU,Ecuador,LAC,National,2005,0.1192324,0.253962,0.4649396,0.1148149,0.8263736
ECU,Ecuador,LAC,National,2008,0.07456382,0.1814779,0.3822242,0.07941534,0.8247919
ECU,Ecuador,LAC,National,2010,0.05616023,0.1473551,0.3426602,0.07040184,0.8259172
ECU,Ecuador,LAC,National,2011,0.04669198,0.1219691,0.3017262,0.06626766,0.8103217
ECU,Ecuador,LAC,National,2012,0.04463316,0.1144013,0.2749693,0.06683056,0.8070115
ECU,Ecuador,LAC,National,2013,0.03241089,0.1005222,0.2685477,0.05805189,0.8061693
ECU,Ecuador,LAC,National,2015,0.03440066,0.09439774,0.2473098,0.06781077,0.8105627
ECU,Ecuador,LAC,National,2018,0.03311491,0.09658606,0.2420329,0.07690028,
ECU,Ecuador,LAC,National,2019,0.03405249,0.09747071,0.2460511,0.08174931,
ECU,Ecuador,LAC,National,2020,0.04001385,0.1107767,0.2719426,0.09145321,
ECU,Ecuador,LAC,National,2021,0.03829633,0.1085554,0.2640144,0.09200995,
EGY,"Egypt, Arab Republic of",MNA,National,1981,0.1702375,0.5396145,0.8610566,0.005469781,0.9870255
EGY,"Egypt, Arab Republic of",MNA,National,1984,0.1226923,0.4683832,0.8261415,0.008686561,0.9831111
EGY,"Egypt, Arab Republic of",MNA,National,1987,0.1009259,0.4313917,0.8050392,0.01202594,0.9821977
EGY,"Egypt, Arab Republic of",MNA,National,1990,0.07674834,0.3856069,0.7754227,0.007574858,0.9775108
EGY,"Egypt, Arab Republic of",MNA,National,1993,0.06257507,0.3916004,0.7885396,0.007375276,0.9728278
EGY,"Egypt, Arab Republic of",MNA,National,1996,0.04352673,0.377895,0.7939114,0.01010142,0.9756581
EGY,"Egypt, Arab Republic of",MNA,National,1999,0.02408332,0.2739172,0.7113867,0.007595151,0.962875
EGY,"Egypt, Arab Republic of",MNA,National,2002,0.03197271,0.2789474,0.7131359,0.01504491,0.9656294
EGY,"Egypt, Arab Republic of",MNA,National,2005,0.04308576,0.3235215,0.7572613,0.03868024,0.975065
EGY,"Egypt, Arab Republic of",MNA,National,2008,0.03950644,0.3080296,0.7537203,0.05209111,0.9826492
EGY,"Egypt, Arab Republic of",MNA,National,2010,0.02203521,0.2332314,0.7005703,0.04208884,0.9826301
EGY,"Egypt, Arab Republic of",MNA,National,2011,0.01621458,0.2010565,0.6718399,0.04613258,0.9830396
EGY,"Egypt, Arab Republic of",MNA,National,2012,0.01333844,0.1773582,0.6544329,0.04545988,0.9850139
EGY,"Egypt, Arab Republic of",MNA,National,2013,0.01369933,0.1709244,0.6471595,0.05769681,0.9850879
EGY,"Egypt, Arab Republic of",MNA,National,2015,0.01348788,0.1611809,0.6190404,0.07551059,0.9807812
EGY,"Egypt, Arab Republic of",MNA,National,2018,0.03247788,0.2630573,0.7057169,0.1875282,
EGY,"Egypt, Arab Republic of",MNA,National,2019,0.028725,0.2411175,0.6889706,0.1757375,
EGY,"Egypt, Arab Republic of",MNA,National,2020,0.02901012,0.243078,0.6910954,0.1692547,
EGY,"Egypt, Arab Republic of",MNA,National,2021,0.02843314,0.2401371,0.6878669,0.1837426,
ERI,Eritrea,SSA,National,2008,0.598419654130729,0.816441735629443,0.962037456063025,0.619508148315824,0.999960882325524
ERI,Eritrea,SSA,National,2010,0.518277363253351,0.740742964355011,0.925833534147096,0.567113611190163,0.999915115701415
ERI,Eritrea,SSA,National,2011,0.44123497751979,0.654268039443838,0.868556596469196,0.510554711446194,0.999452600266574
ERI,Eritrea,SSA,National,2012,0.435455337917829,0.647177477181247,0.863216263309586,0.518175299155064,0.999612418829777
ERI,Eritrea,SSA,National,2013,0.470277972609825,0.688594958001379,0.893077157810644,0.583202189323829,0.999887367129316
ERI,Eritrea,SSA,National,2015,0.455173579195532,0.671012203650824,0.880795891586383,0.59216408157563,0.999883549810814
ERI,Eritrea,SSA,National,2018,0.427130943044824,0.636812108887061,0.855241836375756,0.590803126033291,
ERI,Eritrea,SSA,National,2019,0.4158839387045,0.622520618656495,0.843920018761505,0.58195053082058,
ERI,Eritrea,SSA,National,2020,0.415563381710135,0.622108459791437,0.84358785879787,0.576617573408291,
ERI,Eritrea,SSA,National,2021,0.399100400449735,0.600583180191745,0.825795497867129,0.565467316683576,
ESP,Spain,OHI,National,1981,0.004450045,0.01632962,0.06492711,0.001868563,0.4654859
ESP,Spain,OHI,National,1984,0.002892378,0.01556822,0.06526527,0.0004671407,0.4719389
ESP,Spain,OHI,National,1987,0.003401599,0.01080847,0.04345782,0.001977706,0.4003846
ESP,Spain,OHI,National,1990,0.004944265,0.009928073,0.02746339,0.002471647,0.2574823
ESP,Spain,OHI,National,1993,0.009446682,0.01478201,0.0363825,0.006950833,0.1783541
ESP,Spain,OHI,National,1996,0.0109334,0.01544588,0.03596776,0.008924329,0.148203
ESP,Spain,OHI,National,1999,0.005886444,0.008796823,0.01791556,0.005886444,0.09091165
ESP,Spain,OHI,National,2002,0.007079419,0.01041184,0.01868554,0.006524381,0.09736783
ESP,Spain,OHI,National,2005,0.007526706,0.01075589,0.02055272,0.007436488,0.1252739
ESP,Spain,OHI,National,2008,0.004938765,0.008679321,0.01677659,0.005355662,0.1232255
ESP,Spain,OHI,National,2010,0.006816525,0.01058849,0.02290469,0.007300827,0.1661518
ESP,Spain,OHI,National,2011,0.01144436,0.01641346,0.02821027,0.01278678,0.192635
ESP,Spain,OHI,National,2012,0.009365937,0.01576915,0.03033092,0.0105193,0.2240739
ESP,Spain,OHI,National,2013,0.0115678,0.01736884,0.0326888,0.01359716,0.2598941
ESP,Spain,OHI,National,2015,0.009414835,0.01477067,0.03205474,0.01232607,0.2554581
ESP,Spain,OHI,National,2018,0.006780911,0.01092378,0.02145559,0.009779272,
ESP,Spain,OHI,National,2019,0.006780911,0.01063159,0.02106823,0.009779272,
ESP,Spain,OHI,National,2020,0.007140471,0.01160524,0.02364502,0.01048779,
ESP,Spain,OHI,National,2021,0.006877568,0.01110988,0.02184219,0.01048779,
EST,Estonia,ECA,National,1981,0.008283875,0.03527723,0.1684729,0.002900611,0.6960161
EST,Estonia,ECA,National,1984,0.007040505,0.02805038,0.1403496,0.003236474,0.6458203
EST,Estonia,ECA,National,1987,0.006833422,0.02685621,0.1353317,0.003621459,0.6525444
EST,Estonia,ECA,National,1990,0.006548188,0.02522573,0.1282835,0.003474124,0.6203839
EST,Estonia,ECA,National,1993,0.01323565,0.06362361,0.2550491,0.006142607,0.7259009
EST,Estonia,ECA,National,1996,0.003911006,0.05041067,0.2452079,0.001548516,0.7510039
EST,Estonia,ECA,National,1999,0.00875279,0.0507967,0.2406881,0.003850164,0.7174793
EST,Estonia,ECA,National,2002,0.01320812,0.05335687,0.2351663,0.007955904,0.7508742
EST,Estonia,ECA,National,2005,0.007859312,0.01892268,0.06015268,0.007723402,0.5210342
EST,Estonia,ECA,National,2008,0.003861775,0.009005646,0.02340156,0.003934542,0.3494228
EST,Estonia,ECA,National,2010,0.007612491,0.01683406,0.04225428,0.009491244,0.4748314
EST,Estonia,ECA,National,2011,0.009796155,0.0161601,0.03770526,0.01113276,0.4899782
EST,Estonia,ECA,National,2012,0.007251907,0.01534134,0.03687387,0.008562289,0.4792403
EST,Estonia,ECA,National,2013,0.008596548,0.0161294,0.03690631,0.01075939,0.4647705
EST,Estonia,ECA,National,2015,0.006000405,0.009210864,0.01977848,0.007752604,0.3555406
EST,Estonia,ECA,National,2018,0.00268706,0.005317482,0.009805772,0.005317482,
EST,Estonia,ECA,National,2019,0.00268706,0.005317482,0.009576397,0.005317482,
EST,Estonia,ECA,National,2020,0.00268706,0.005714984,0.01041055,0.005317482,
EST,Estonia,ECA,National,2021,0.00268706,0.005317482,0.009576397,0.005317482,
ETH,Ethiopia,SSA,National,1981,0.5950333,0.8376024,0.948734,0.1987277,0.9894243
ETH,Ethiopia,SSA,National,1984,0.6126051,0.8490698,0.9523268,0.3165635,0.9895362
ETH,Ethiopia,SSA,National,1987,0.6084183,0.8468425,0.951452,0.3732564,0.9896001
ETH,Ethiopia,SSA,National,1990,0.6512385,0.8658989,0.9574135,0.4146485,0.9900832
ETH,Ethiopia,SSA,National,1993,0.7310661,0.9054948,0.9680285,0.5418651,0.9905237
ETH,Ethiopia,SSA,National,1996,0.6598836,0.8820509,0.9626948,0.5151321,0.9908505
ETH,Ethiopia,SSA,National,1999,0.6352212,0.9056355,0.9754875,0.4642916,0.9964254
ETH,Ethiopia,SSA,National,2002,0.5154127,0.8715194,0.9705662,0.4010766,0.9967171
ETH,Ethiopia,SSA,National,2005,0.3702768,0.7824784,0.9546149,0.356982,0.9959825
ETH,Ethiopia,SSA,National,2008,0.354214,0.7557528,0.9424208,0.387643,0.996508
ETH,Ethiopia,SSA,National,2010,0.3385765,0.7359722,0.9331939,0.426546,0.9966381
ETH,Ethiopia,SSA,National,2011,0.3317902,0.7265213,0.9282949,0.4694178,0.9966418
ETH,Ethiopia,SSA,National,2012,0.3284492,0.7207312,0.923671,0.4877245,0.9967447
ETH,Ethiopia,SSA,National,2013,0.3225899,0.7139256,0.917743,0.5237198,0.9967076
ETH,Ethiopia,SSA,National,2015,0.3107822,0.6936082,0.9051928,0.5427463,0.9964743
ETH,Ethiopia,SSA,National,2018,0.2231319,0.5770096,0.871964,0.4887487,
ETH,Ethiopia,SSA,National,2019,0.1961288,0.5299223,0.8572343,0.4616682,
ETH,Ethiopia,SSA,National,2020,0.1906995,0.5195672,0.8528034,0.4454161,
ETH,Ethiopia,SSA,National,2021,0.1820058,0.5028188,0.8451707,0.4455913,
FIN,Finland,OHI,National,1981,0,0,0.002429452,0,0.08497852
FIN,Finland,OHI,National,1984,0,0,0.002429452,0,0.05241133
FIN,Finland,OHI,National,1987,0,0,0.002429452,0,0.03494944
FIN,Finland,OHI,National,1990,0,0,0.002457153,0,0.01811717
FIN,Finland,OHI,National,1993,0,0,0.002434167,0,0.01743068
FIN,Finland,OHI,National,1996,0,0,0.002415357,0,0.01297107
FIN,Finland,OHI,National,1999,0,0,0.001975195,0,0.01343879
FIN,Finland,OHI,National,2002,0.0003285002,0.0006089335,0.002290519,0.0003285002,0.01874133
FIN,Finland,OHI,National,2005,0.0005531524,0.001079149,0.001635197,0.0005531524,0.01782451
FIN,Finland,OHI,National,2008,0.0005387223,0.001271489,0.002023674,0.0005387223,0.03250352
FIN,Finland,OHI,National,2010,0.0004885501,0.0007019458,0.001225737,0.000538407,0.03614099
FIN,Finland,OHI,National,2011,0.0004739088,0.0006329581,0.001076538,0.0005338229,0.03707891
FIN,Finland,OHI,National,2012,0.0005272516,0.0005457044,0.001799281,0.0005272516,0.0351703
FIN,Finland,OHI,National,2013,0.0008513759,0.0009138894,0.001389781,0.0008719633,0.04212135
FIN,Finland,OHI,National,2015,0.0007020851,0.001129856,0.001949634,0.0007447391,0.0426975
FIN,Finland,OHI,National,2018,0.0006577773,0.0008540169,0.00123269,0.0008291875,
