CountryCode,ProjYear,p20,p80
NLD,2010,29.8485721464342,66.1011665018939
NIC,2010,3.10779755099082,10.8395270066043
NER,2010,1.17606973798706,2.82362623950953
NGA,2010,,3.35072019859884
MKD,2010,3.55279434447106,13.6251402082314
NOR,2010,38.3658804978421,
PAK,2010,2.23878122475678,
PAN,2010,5.09692685053203,24.5675082008576
PNG,2010,1.25752949323172,4.57578027904357
PRY,2010,4.2576896756166,17.5482009408196
PER,2010,3.89344057639208,15.6636915044073
